ID,Name,Address,Featured image,Bing Maps URL,Latitude,Longitude,Rating,Rating Info,Category,Open Hours,Website,Phone,Emails,Social Medias,Facebook,Instagram,Twitter
ypid:YN53D488D18EAB293A,Legacy Air Conditioning and Heating,"4858 Cecile Ave, Las Vegas, NV 89115",https://www.bing.com/th?id=OLC.mN8lq3K8raJGUQ480x360&pid=Local,https://www.bing.com/maps?cp=36.21476745605469%7E-115.0675048828125&lvl=17.0&q=Legacy%20Air%20Conditioning%20and%20Heating%20%2C%204858%20Cecile%20Ave%2C%20Las%20Vegas%2C%20NV%2089115,36.21476745605469,-115.0675048828125,4.5,Yelp (946),HVAC services,Open 24 hours,https://legacyac.com/service-area/las-vegas-nevada/?utm_source=bing-places&utm_medium=organic&utm_campaign=%2A141%2Alegacy-air-las-vegas,(725) 245-1483,"info@legacyac.com,everythingcoolinc@yahoo.com","{""facebook"":""https://www.facebook.com/legacyair"",""twitter"":""https://twitter.com/legacyairlasveg"",""linkedin"":""https://www.linkedin.com/company/legacy-air-las-vegas/"",""yelp"":""https://www.yelp.com/biz/legacy-air-conditioning-and-heating-las-vegas-2"",""instagram"":""https://www.instagram.com/legacy_air/"",""youtube"":""https://www.youtube.com/@legacyac-nv""}",https://www.facebook.com/legacyair,https://www.instagram.com/legacy_air/,https://twitter.com/legacyairlasveg
ypid:YN33803755D5B32A3D,"Nevada Heating, Cooling, Plumbing","140 Icon Ct, Sparks, NV 89441",https://www.bing.com/th?id=OLC.Gc+6ICIgtPezCQ480x360&pid=Local,https://www.bing.com/maps?cp=39.67508316040039%7E-119.7085189819336&lvl=17.0&q=Nevada%20Heating%2C%20Cooling%2C%20Plumbing%20%2C%20140%20Icon%20Ct%2C%20Sparks%2C%20NV%2089441,39.67508316040039,-119.7085189819336,3.5,Yelp (146),HVAC services,Closed · Opens tomorrow 08:00,https://nevadaheating.com/,(775) 235-2135,"ysna@nktek.co.kr,rn2service@nevadaheating.com","{""facebook"":""https://www.facebook.com/nevadaheatingreno/"",""youtube"":""https://www.youtube.com/channel/ucmbukxi4nomrg95ld42eqda"",""yelp"":""https://www.yelp.com/biz/nevada-heating-spanish-springs?adjust_creative=microsoft&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=microsoft""}",https://www.facebook.com/nevadaheatingreno/,,
ypid:YN52ECA6677656356B,Fast Affordable Air,"3867 S Valley View Blvd Ste 14, Las Vegas, NV 89103",https://www.bing.com/th?id=OLC.mSHfeH/sUjRfPw480x360&pid=Local,https://www.bing.com/maps?cp=36.12028503417969%7E-115.19134521484375&lvl=17.0&q=Fast%20Affordable%20Air%20%2C%203867%20S%20Valley%20View%20Blvd%20Ste%2014%2C%20Las%20Vegas%2C%20NV%2089103,36.12028503417969,-115.19134521484375,4.5,Yelp (446),HVAC services,Open 24 hours,https://www.fastaffordableair.com/,(702) 602-6022,"info@fastaffordableair.com,service@fastaffordableair.com,admin@fastaffordableair.com",,,,
ypid:YN45F39102F1E0C50,Martin Heating & Air LLC,Utah,https://www.bing.com/th?id=OLC.+8kDeGKc/rvstA480x360&pid=Local,https://www.bing.com/maps?cp=39.42272186279297%7E-111.63166809082031&lvl=17.0&q=Martin%20Heating%20%26%20Air%20LLC%20%2C%20Utah,39.42272186279297,-111.63166809082031,,,HVAC services,Closed · Opens tomorrow 08:00,https://martinheatingandairut.com/,(435) 262-7395,"martinheating16@yahoo.com,vendas@martinbianco.com.br","{""facebook"":""https://www.facebook.com/martinheatingandair""}",https://www.facebook.com/martinheatingandair,,
ypid:YN5CB127E991C10215,Infinity and Mechanical Services,Utah,https://www.bing.com/th?id=OLC.I2paO4wkrCEMBA480x360&pid=Local,https://www.bing.com/maps?cp=39.499698638916016%7E-111.5472183227539&lvl=17.0&q=Infinity%20and%20Mechanical%20Services%20%2C%20Utah,39.499698638916016,-111.5472183227539,,,HVAC services,Open 24 hours,https://infinity-hvac-and-mechanical-services-of-provo.ueniweb.com/,(385) 349-5300,"sebastian@sellthesound.com,legal@ueni.com,abuse@ueni.com,help@ueni.com,help@ueni.om","{""linkedin"":""https://www.linkedin.com/company/ueni-ltd/"",""youtube"":""https://www.youtube.com/feed/history?utm_source=pp"",""twitter"":""https://twitter.com/ueniltd"",""facebook"":""https://www.facebook.com/ueniltd"",""instagram"":""https://www.instagram.com/ueni.ltd/"",""tiktok"":""https://www.tiktok.com/@ueni.com""}",https://www.facebook.com/ueniltd,https://www.instagram.com/ueni.ltd/,https://twitter.com/ueniltd
ypid:YNFC1986D3DA34D7DC,Honest Heating & Cooling LLC,"Dimple Dell Oaks, UT",,https://www.bing.com/maps?cp=40.52143478393555%7E-111.76455688476562&lvl=17.0&q=Honest%20Heating%20%26%20Cooling%20LLC%20%2C%20Dimple%20Dell%20Oaks%2C%20UT,40.52143478393555,-111.76455688476562,,,HVAC services,Closed · Opens tomorrow 08:00,https://honesthvacutah.com/,(385) 977-4757,honestheatingandcoolingllc@gmail.com,"{""facebook"":""https://www.facebook.com/settings?tab=ads""}",https://www.facebook.com/settings?tab=ads,,
ypid:YNBD4868F3F07C0F1,"YES! Air Conditioning, Heating, Plumbing and Electric","2819 S 5600 W #124, West Valley City, UT 84120",https://www.bing.com/th?id=OLC.ulAVWfL1qjS+ig480x360&pid=Local,https://www.bing.com/maps?cp=40.70881271362305%7E-112.02377319335938&lvl=17.0&q=YES!%20Air%20Conditioning%2C%20Heating%2C%20Plumbing%20and%20Electric%20%2C%202819%20S%205600%20W%20%23124%2C%20West%20Valley%20City%2C%20UT%2084120,40.70881271362305,-112.02377319335938,2,Yelp (103),HVAC services,Open 24 hours,https://www.theyesmancan.com/locations/utah/west-valley-city/,(801) 683-9955,ccparequest@ars.com,"{""facebook"":""https://www.facebook.com/arsrescuerooter"",""twitter"":""https://twitter.com/arsrescuerooter"",""instagram"":""https://www.instagram.com/ars_rescuerooter/?hl=en"",""pinterest"":""https://ro.pinterest.com/arsrr/"",""youtube"":""https://www.youtube.com/channel/ucwcibajqbeidgfav7ssblpa"",""linkedin"":""https://www.linkedin.com/company/american-residential-services""}",https://www.facebook.com/arsrescuerooter,https://www.instagram.com/ars_rescuerooter/?hl=en,https://twitter.com/arsrescuerooter
ypid:YNA869C0258534A1F4,Utah Heating and Cooling,"Sandy, UT",https://www.bing.com/th?id=OLC.6EBG1jYFIJ+GiA480x360&pid=Local,https://www.bing.com/maps?cp=40.55377960205078%7E-111.84812927246094&lvl=17.0&q=Utah%20Heating%20and%20Cooling%20%2C%20Sandy%2C%20UT,40.55377960205078,-111.84812927246094,,,HVAC services,Closed · Opens tomorrow 08:00,https://utah-heatingcooling.com/,(801) 948-0663,,,,,
ypid:YN28A4D2FE3EF5771,HRC Climate Services Heating and Cooling,"1825 N Main St #4, Spanish Fork, UT 84660",https://www.bing.com/th?id=OLC.7N/1EQhxDS3oJg480x360&pid=Local,https://www.bing.com/maps?cp=40.1329231262207%7E-111.65531158447266&lvl=17.0&q=HRC%20Climate%20Services%20Heating%20and%20Cooling%20%2C%201825%20N%20Main%20St%20%234%2C%20Spanish%20Fork%2C%20UT%2084660,40.1329231262207,-111.65531158447266,5,Yelp (2),HVAC services,Closed · Opens tomorrow 07:30,https://hrcclimateservices.com/,(385) 332-3293,hrcclimateservices@gmail.com,,,,
ypid:YN7E035CE515770A02,"S.O.S. Plumbing, Heating & Cooling","45 E Columbia Ave, Millcreek, UT 84107",https://www.bing.com/th?id=OLC.jTxJAJWVkYyS0w480x360&pid=Local,https://www.bing.com/maps?cp=40.68144607543945%7E-111.88984680175781&lvl=17.0&q=S.O.S.%20Plumbing%2C%20Heating%20%26%20Cooling%20%2C%2045%20E%20Columbia%20Ave%2C%20Millcreek%2C%20UT%2084107,40.68144607543945,-111.88984680175781,5,Yelp (47),HVAC services,Open 24 hours,https://www.sosairutah.com/,(801) 890-3577,"Bryson@sosairutahstg.wpengine.com,Jake@sosairutahstg.wpengine.com,office@sosairutah.com","{""facebook"":""https://www.facebook.com/sosheatingandcooling/"",""twitter"":""https://x.com/sosairutah"",""youtube"":""https://www.youtube.com/channel/uczka419jxrs4eayjkqpginq"",""instagram"":""https://www.instagram.com/sosairutah/"",""yelp"":""https://www.yelp.com/biz/s-o-s-heating-and-cooling-salt-lake-city""}",https://www.facebook.com/sosheatingandcooling/,https://www.instagram.com/sosairutah/,https://x.com/sosairutah
ypid:YN399DC8A3B12EEFA7,Air Design Heating & Cooling,"325 Erickson Ln, Murray, UT 84107",https://www.bing.com/th?id=OLC.eZIMfUMW/zFIsg480x360&pid=Local,https://www.bing.com/maps?cp=40.662620544433594%7E-111.9001693725586&lvl=17.0&q=Air%20Design%20Heating%20%26%20Cooling%20%2C%20325%20Erickson%20Ln%2C%20Murray%2C%20UT%2084107,40.662620544433594,-111.9001693725586,4,Yelp (14),HVAC services,Closed · Opens tomorrow 08:00,http://www.airdesignheating.com/,(385) 332-8200,office@airdesignheating.com,"{""facebook"":""https://www.facebook.com/airdesignheating/""}",https://www.facebook.com/airdesignheating/,,
ypid:YN6A1157EE1817A941,"Any Hour Services - Electric, Plumbing, Heating & Air","1374 W 130 S, Orem, UT 84058",https://www.bing.com/th?id=OLC.0Rpo3hxCRg0N7w480x360&pid=Local,https://www.bing.com/maps?cp=40.29595184326172%7E-111.72779083251953&lvl=17.0&q=Any%20Hour%20Services%20-%20Electric%2C%20Plumbing%2C%20Heating%20%26%20Air%20%2C%201374%20W%20130%20S%2C%20Orem%2C%20UT%2084058,40.29595184326172,-111.72779083251953,2,Yelp (342),HVAC services,Open 24 hours,https://anyhourservices.com/,(801) 383-2292,"CCR@anyhourservices.com,ccr@anyhourservices.com,jane@anyhourservices.com","{""youtube"":""https://www.youtube.com/embed/jgypy91upny"",""facebook"":""https://www.facebook.com/patty.c.smit/posts/10229724730295986"",""instagram"":""https://www.instagram.com/anyhourservices"",""yelp"":""https://www.yelp.com/biz/any-hour-services-electric-plumbing-heating-and-air-orem-6"",""linkedin"":""https://www.linkedin.com/company/any-hour-services"",""twitter"":""https://www.twitter.com/anyhourrepair""}",https://www.facebook.com/patty.c.smit/posts/10229724730295986,https://www.instagram.com/anyhourservices,https://www.twitter.com/anyhourrepair
ypid:YN6127387E4E7BACB1,Utah's Best Home Pros,"2854 W 4700 S Ste C3, West Valley City, UT 84129",https://www.bing.com/th?id=OLC.2CAW5v3EbhREqA480x360&pid=Local,https://www.bing.com/maps?cp=40.668426513671875%7E-111.96061706542969&lvl=17.0&q=Utah's%20Best%20Home%20Pros%20%2C%202854%20W%204700%20S%20Ste%20C3%2C%20West%20Valley%20City%2C%20UT%2084129,40.668426513671875,-111.96061706542969,,,HVAC services,Open 24 hours,https://utahsbesthomepros.com/,(385) 324-1211,,,,,
ypid:YN1A6AE3C46BFC1E3F,Utah Climate Pros,"2772 West 14000 South, Bluffdale (Sl Co), UT 84065",https://www.bing.com/th?id=OLC.qJlZVizA/5QLqA480x360&pid=Local,https://www.bing.com/maps?cp=40.497318267822266%7E-111.95923614501953&lvl=17.0&q=Utah%20Climate%20Pros%20%2C%202772%20West%2014000%20South%2C%20Bluffdale%20(Sl%20Co)%2C%20UT%2084065,40.497318267822266,-111.95923614501953,,,HVAC services,Closed · Opens tomorrow 08:00,https://utahclimatepros.com/,(801) 804-5050,service@utahclimatepros.com,,,,
ypid:YN3F1FFEB02A3D633F,Salmon HVAC,"1265 W 1275 N #7, Centerville, UT 84014",https://www.bing.com/th?id=OLC.UxpS4vc7GBY8Dg480x360&pid=Local,https://www.bing.com/maps?cp=40.9323616027832%7E-111.8955307006836&lvl=17.0&q=Salmon%20HVAC%20%2C%201265%20W%201275%20N%20%237%2C%20Centerville%2C%20UT%2084014,40.9323616027832,-111.8955307006836,4.5,Yelp (16),HVAC services,Closed · Opens tomorrow 08:00,https://salmonhvac.com/,(801) 397-0030,"office@salmonhvac.com,tsalmon@salmonhvac.com,ell06008@byui.edu","{""instagram"":""https://www.instagram.com/salmonhvac"",""facebook"":""https://www.facebook.com/salmonhvac"",""twitter"":""https://twitter.com/wix"",""linkedin"":""https://www.linkedin.com/company/wix-com"",""youtube"":""https://www.youtube.com/@salmonhvaccenterville"",""tiktok"":""https://www.tiktok.com/@wix"",""yelp"":""https://www.yelp.com/biz/salmon-hvac-centerville?adjust_creative=microsoft&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=microsoft""}",https://www.facebook.com/salmonhvac,https://www.instagram.com/salmonhvac,https://twitter.com/wix
ypid:YND3920AC5AFE829BE,"HVAC Construction, Inc.","624 W 900 N, North Salt Lake, UT 84054",https://www.bing.com/th?id=OLC.XrWIN1zJUHLMUQ480x360&pid=Local,https://www.bing.com/maps?cp=40.85871505737305%7E-111.92635345458984&lvl=17.0&q=HVAC%20Construction%2C%20Inc.%20%2C%20624%20W%20900%20N%2C%20North%20Salt%20Lake%2C%20UT%2084054,40.85871505737305,-111.92635345458984,4.5,Yelp (7),HVAC services,Closed · Opens tomorrow 08:00,https://hvacinutah.com/,(801) 298-4822,,"{""facebook"":""https://www.facebook.com/hvacconstruction"",""twitter"":""https://twitter.com/hvacconstruct/""}",https://www.facebook.com/hvacconstruction,,https://twitter.com/hvacconstruct/
ypid:YN26A94CE57212BAD0,Absolute Heating And Air,"5165 W Liberator Dr, Kearns, UT 84118",https://www.bing.com/th?id=OLC.peurkvgm+hQQgQ480x360&pid=Local,https://www.bing.com/maps?cp=40.66447448730469%7E-112.01445007324219&lvl=17.0&q=Absolute%20Heating%20And%20Air%20%2C%205165%20W%20Liberator%20Dr%2C%20Kearns%2C%20UT%2084118,40.66447448730469,-112.01445007324219,3.5,Yelp (8),HVAC services,Closed · Opens tomorrow 08:00,https://www.absolutehvacut.com/,(801) 982-0334,dave.absolutehvac@yahoo.com,"{""facebook"":""https://www.facebook.com/comfortbyabsolute"",""yelp"":""https://www.yelp.com/biz/absolute-heating-and-air-kearns-3?adjust_creative=microsoft&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=microsoft""}",https://www.facebook.com/comfortbyabsolute,,
ypid:YN6BA9F346D6F7031A,Ascend HVAC,"Cobble Creek, UT",https://www.bing.com/th?id=OLC.pmyRPG3ssYs01Q480x360&pid=Local,https://www.bing.com/maps?cp=40.60506820678711%7E-112.02387237548828&lvl=17.0&q=Ascend%20HVAC%20%2C%20Cobble%20Creek%2C%20UT,40.60506820678711,-112.02387237548828,,,HVAC services,Open 24 hours,https://www.ascendhvac.com/,(801) 906-0925,marcus@ascendhvac.com,,,,
ypid:YNFA1539DD046C94D6,"MJ Mechanical, Heating & Air","900 N 400 W, North Salt Lake, UT 84054",https://www.bing.com/th?id=OLC.TS3HbeWSQru2JA480x360&pid=Local,https://www.bing.com/maps?cp=40.859073638916016%7E-111.92219543457031&lvl=17.0&q=MJ%20Mechanical%2C%20Heating%20%26%20Air%20%2C%20900%20N%20400%20W%2C%20North%20Salt%20Lake%2C%20UT%2084054,40.859073638916016,-111.92219543457031,,,HVAC services,Closed · Opens tomorrow 06:00,http://www.mjmutah.com/,(801) 292-8844,"info@mjmutah.com,info@lheureuxinc.com,joey@mjmutah.com","{""twitter"":""https://www.twitter.com/wix"",""linkedin"":""https://www.linkedin.com/company/mjmechanical""}",,,https://www.twitter.com/wix
ypid:YNC58E8E9FE44A9E9,"Triple T Heating, Cooling, Plumbing and Electrical","1550 N Main St, Spanish Fork, UT 84660",https://www.bing.com/th?id=OLC.IBcsDIHT5zcw1A480x360&pid=Local,https://www.bing.com/maps?cp=40.12965393066406%7E-111.65424346923828&lvl=17.0&q=Triple%20T%20Heating%2C%20Cooling%2C%20Plumbing%20and%20Electrical%20%2C%201550%20N%20Main%20St%2C%20Spanish%20Fork%2C%20UT%2084660,40.12965393066406,-111.65424346923828,4.5,Yelp (27),HVAC services,Open 24 hours,https://www.tripletheating.com/,(385) 437-1735,"bbohr@tttcool.com,jtanner@tripletheating.com,stephanie.peralez@Clarionhsg.com,centralregioncsc@clarionhsg.com,dataprivacy@clarionhsg.com,jessica@northridge-valley.com,customers@daisome.com","{""facebook"":""https://www.facebook.com/tripletheat/"",""spotify"":""https://open.spotify.com/show/0zlbbsijqtkzumws2ohdy9?si=ef4f96b12f254ccb""}",https://www.facebook.com/tripletheat/,,
ypid:YN67E0778BABADB293,CSA Heating & Air,"1460 W Business Park Dr, Orem, UT 84058",https://www.bing.com/th?id=OLC.TVBXlNjrMfEc5g480x360&pid=Local,https://www.bing.com/maps?cp=40.274658203125%7E-111.73007202148438&lvl=17.0&q=CSA%20Heating%20%26%20Air%20%2C%201460%20W%20Business%20Park%20Dr%2C%20Orem%2C%20UT%2084058,40.274658203125,-111.73007202148438,1,Yelp (2),HVAC services,Closed · Opens tomorrow 08:00,http://www.csaheating.com/,(801) 770-0774,"bidding@csaheating.com,dawsonbl@msu.edu,dickdan1@msu.edu,filicepa@msu.edu","{""yelp"":""https://www.yelp.com/biz/csa-heating-and-air-orem?adjust_creative=microsoft&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=microsoft""}",,,
ypid:YN62881126D4530F89,Wright's Systems Inc,"1111 S State St, Provo, UT 84606",https://www.bing.com/th?id=OLC.oqGs0rFDU0FcLg480x360&pid=Local,https://www.bing.com/maps?cp=40.21910095214844%7E-111.63803100585938&lvl=17.0&q=Wright's%20Systems%20Inc%20%2C%201111%20S%20State%20St%2C%20Provo%2C%20UT%2084606,40.21910095214844,-111.63803100585938,4,Yelp (9),HVAC services,Closed · Opens tomorrow 08:00,http://www.wrightsairsystems.com/,(801) 377-4822,,"{""yelp"":""https://www.yelp.com/biz/wrights-air-systems-provo-3?adjust_creative=microsoft&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=microsoft""}",,,
ypid:YN6F5AE7B09DAC270A,Bergmann Heating & Air Conditioning,"250 S Mountain Way Dr, Orem, UT 84058",https://www.bing.com/th?id=OLC.mWWV0EB5vISavA480x360&pid=Local,https://www.bing.com/maps?cp=40.292396545410156%7E-111.72735595703125&lvl=17.0&q=Bergmann%20Heating%20%26%20Air%20Conditioning%20%2C%20250%20S%20Mountain%20Way%20Dr%2C%20Orem%2C%20UT%2084058,40.292396545410156,-111.72735595703125,4.5,Angi (7),HVAC services,Closed · Opens tomorrow 08:00,http://www.bergmannhvac.com/,(801) 225-4622,,,,,
ypid:YN905455EEE30C2EE1,Paradise Heating & Air,"5760 Lindon St, Murray, UT 84107",,https://www.bing.com/maps?cp=40.6469841003418%7E-111.88724517822266&lvl=17.0&q=Paradise%20Heating%20%26%20Air%20%2C%205760%20Lindon%20St%2C%20Murray%2C%20UT%2084107,40.6469841003418,-111.88724517822266,,,HVAC services,Open 24 hours,https://getparadisehvac.com/,(385) 232-3929,"info@getparadisehvac.com,danmusicwork@gmail.com","{""facebook"":""https://www.facebook.com/people/paradise-heating-and-air/100064105477466/?sk=reviews"",""instagram"":""https://www.instagram.com/getparadisehvac/"",""yelp"":""https://www.yelp.com/biz/paradise-heating-and-air-bluffdale-2""}",https://www.facebook.com/people/paradise-heating-and-air/100064105477466/?sk=reviews,https://www.instagram.com/getparadisehvac/,
ypid:YN5BD906C1C0BBEC17,"Grunwald Plumbing, Heating & Air","11111 E Cir, Omaha, NE 68137",https://www.bing.com/th?id=OLC.bh71jaocIraYlg480x360&pid=Local,https://www.bing.com/maps?cp=41.2203369140625%7E-96.08760833740234&lvl=17.0&q=Grunwald%20Plumbing%2C%20Heating%20%26%20Air%20%2C%2011111%20E%20Cir%2C%20Omaha%2C%20NE%2068137,41.2203369140625,-96.08760833740234,,,HVAC services,Open 24 hours,http://www.grunwaldmech.com/,(402) 342-1911,"sbena@grunwald1.com,mike@airtechomaha.com,shoponline@hardwarehouse.co.th","{""facebook"":""https://www.grunwaldmech.com/\\\""https://www.facebook.com\\\"""",""instagram"":""https://www.grunwaldmech.com/\\\""http://instagram.com/grunwaldcontractorhvac/\\\""""}","https://www.grunwaldmech.com/\""https://www.facebook.com\""","https://www.grunwaldmech.com/\""http://instagram.com/grunwaldcontractorhvac/\""",
ypid:YNC845C5DB9836708C,"A-1 United Heating, Air & Electrical","4972 F St, Omaha, NE 68117",https://www.bing.com/th?id=OLC.rWi+jg+dq7cjWw480x360&pid=Local,https://www.bing.com/maps?cp=41.220436096191406%7E-95.98963165283203&lvl=17.0&q=A-1%20United%20Heating%2C%20Air%20%26%20Electrical%20%2C%204972%20F%20St%2C%20Omaha%2C%20NE%2068117,41.220436096191406,-95.98963165283203,3,Yelp (31),HVAC services,Open 24 hours,https://www.a1united.net/,(402) 593-7500,"support@a-1united.com,info@strategicamerica.com,willcohsd9@embarqmail.com,contato@portalcidadao.com,recursoshumanos@aointl.com,anna@tricomechanical.net,admin@uan-noi-soi-nueng.com","{""facebook"":""https://www.facebook.com/a1united""}",https://www.facebook.com/a1united,,
ypid:YN11E8EA56A69A9859,Knobel Refrigeration Inc.,"2420 W Front St, North Platte, NE 69101",https://www.bing.com/th?id=OLC.iF61TrpjmFNQUQ480x360&pid=Local,https://www.bing.com/maps?cp=41.1429443359375%7E-100.79096984863281&lvl=17.0&q=Knobel%20Refrigeration%20Inc.%20%2C%202420%20W%20Front%20St%2C%20North%20Platte%2C%20NE%2069101,41.1429443359375,-100.79096984863281,3,Yelp (2),HVAC services,Open 24 hours,http://www.knobelpro.com/,(308) 532-2993,"States3085322993Jess@knobelpro.com,Jess@knobelpro.com,Nancy@knobelpro.com","{""facebook"":""https://www.facebook.com/knobel-refrigeration-inc-253980557960878""}",https://www.facebook.com/knobel-refrigeration-inc-253980557960878,,
ypid:YN1847FB62D1513A2,Xtreme Heating and Cooling,"2720 N 84th St, Omaha, NE 68134",https://www.bing.com/th?id=OLC.tKQvXRB7OMooZQ480x360&pid=Local,https://www.bing.com/maps?cp=41.284000396728516%7E-96.04376220703125&lvl=17.0&q=Xtreme%20Heating%20and%20Cooling%20%2C%202720%20N%2084th%20St%2C%20Omaha%2C%20NE%2068134,41.284000396728516,-96.04376220703125,4.5,Yelp (10),HVAC services,Open 24 hours,https://xtremeheatingandcooling.com/,(402) 932-2656,,"{""facebook"":""https://www.facebook.com/xtremeheatingcooling/"",""youtube"":""https://www.youtube.com/feed/history?utm_source=pp"",""yelp"":""https://www.yelp.com/biz/xtreme-heating-and-cooling-omaha-2?adjust_creative=microsoft&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=microsoft""}",https://www.facebook.com/xtremeheatingcooling/,,
ypid:YN6BDC94F5C43F3C61,Burton AC Heating Plumbing And More,"5010 F St, Omaha, NE 68117",https://www.bing.com/th?id=OLC.A9EsjTFbxPuIEQ480x360&pid=Local,https://www.bing.com/maps?cp=41.22012710571289%7E-95.99071502685547&lvl=17.0&q=Burton%20AC%20Heating%20Plumbing%20And%20More%20%2C%205010%20F%20St%2C%20Omaha%2C%20NE%2068117,41.22012710571289,-95.99071502685547,1.5,Yelp (189),HVAC services,Open 24 hours,https://www.justcallburton.com/,(402) 200-4032,"nfcenter2021@daum.net,customerservice@justcallburton.com,centralregioncsc@clarionhsg.com,dataprivacy@clarionhsg.com","{""facebook"":""https://www.facebook.com/scorpion.co/"",""youtube"":""https://www.youtube.com/@scorpiondesign"",""twitter"":""https://x.com/scorpiondotco"",""linkedin"":""https://www.linkedin.com/company/scorpion"",""instagram"":""https://www.instagram.com/scorpion.co""}",https://www.facebook.com/scorpion.co/,https://www.instagram.com/scorpion.co,https://x.com/scorpiondotco
ypid:YN966DD53412D81C89,The Waldinger Corporation,"1719 Rodeo Rd, North Platte, NE 69101",https://www.bing.com/th?id=OLC.I4knVcTc2AE5Ag480x360&pid=Local,https://www.bing.com/maps?cp=41.14840316772461%7E-100.78121185302734&lvl=17.0&q=The%20Waldinger%20Corporation%20%2C%201719%20Rodeo%20Rd%2C%20North%20Platte%2C%20NE%2069101,41.14840316772461,-100.78121185302734,,,HVAC services,Open 24 hours,http://waldinger.com/,(308) 534-7309,"jane.doe@waldinger.com,jdoe@waldinger.com,doe@waldinger.com,First.Last@waldinger.com,webmaster@waldinger.com,info@waldinger.com,ia@winnergy.co.th,chad.westphalen@waldinger.com,terry.tew@waldinger.com,bxxx@waldinger.com,name@waldinger.com","{""facebook"":""https://www.bing.com/images/search?view=detailv2&mediaurl=https%3a%2f%2fwww.waldinger.com%2ffilesimages%2fwaldinger-logo-facebook.jpg&expw=1200&exph=627&cbid=olc.i4knvctc2ae5ag480x360&cbn=local&idpp=local&thid=olc.i4knvctc2ae5ag480x360&ypid=yn873x14288891276744633934&usebfpr=0&eeptype=photogroups&datagroup=local:datagroup.photos&photogroupname=allphotos&pagetag=allphotos&selectedindex=0&id=olc.i4knvctc2ae5ag480x360&q=the waldinger corporation 1719 rodeo rd, north platte, ne 69101&pseg=homeandprofessionalservices&noidpclose=0&form=locimg"",""twitter"":""https://twitter.com/waldingercorp"",""linkedin"":""https://www.linkedin.com/company/the-waldinger-corporation"",""youtube"":""https://www.youtube.com/channel/uc0caojjvdd-cjcdb1ild6nq""}","https://www.bing.com/images/search?view=detailv2&mediaurl=https%3a%2f%2fwww.waldinger.com%2ffilesimages%2fwaldinger-logo-facebook.jpg&expw=1200&exph=627&cbid=olc.i4knvctc2ae5ag480x360&cbn=local&idpp=local&thid=olc.i4knvctc2ae5ag480x360&ypid=yn873x14288891276744633934&usebfpr=0&eeptype=photogroups&datagroup=local:datagroup.photos&photogroupname=allphotos&pagetag=allphotos&selectedindex=0&id=olc.i4knvctc2ae5ag480x360&q=the waldinger corporation 1719 rodeo rd, north platte, ne 69101&pseg=homeandprofessionalservices&noidpclose=0&form=locimg",,https://twitter.com/waldingercorp
ypid:YN35649A6D97BFF570,Complete Comfort,"6235 S 90th St, Omaha, NE 68127",https://www.bing.com/th?id=OLC.eUb2tvsJfcp/Vg480x360&pid=Local,https://www.bing.com/maps?cp=41.195945739746094%7E-96.05196380615234&lvl=17.0&q=Complete%20Comfort%20%2C%206235%20S%2090th%20St%2C%20Omaha%2C%20NE%2068127,41.195945739746094,-96.05196380615234,4.5,Yelp (75),HVAC services,Closed · Opens tomorrow 07:30,https://www.completecomfortomaha.com/,(402) 827-1827,office@completecomfortomaha.com,"{""twitter"":""https://twitter.com/heatingncooling"",""facebook"":""https://www.facebook.com/completecomfortomaha/"",""linkedin"":""https://www.linkedin.com/company/complete-comfort-heating-&-cooling/""}",https://www.facebook.com/completecomfortomaha/,,https://twitter.com/heatingncooling
ypid:YN1E34F7F44128AE37,Grunwald Mechanical Contractors & Engineers,"11111 E Cir, Omaha, NE 68137",https://www.bing.com/th?id=OLC.yFnzq6ejFpPlaA480x360&pid=Local,https://www.bing.com/maps?cp=41.2203369140625%7E-96.08760833740234&lvl=17.0&q=Grunwald%20Mechanical%20Contractors%20%26%20Engineers%20%2C%2011111%20E%20Cir%2C%20Omaha%2C%20NE%2068137,41.2203369140625,-96.08760833740234,5,Yelp (6),HVAC services,Open 24 hours,http://grunwaldmech.com/,(402) 545-0019,"sbena@grunwald1.com,mike@airtechomaha.com,shoponline@hardwarehouse.co.th","{""facebook"":""https://www.grunwaldmech.com/\\\""https://www.facebook.com\\\"""",""instagram"":""https://www.grunwaldmech.com/\\\""http://instagram.com/grunwaldcontractorhvac/\\\""""}","https://www.grunwaldmech.com/\""https://www.facebook.com\""","https://www.grunwaldmech.com/\""http://instagram.com/grunwaldcontractorhvac/\""",
